0_RfR 0,0_RfR 1,1_RfR 0,1_RfR 1,2_RfR 0,2_RfR 1,3_RfR 0,3_RfR 1,4_RfR 0,4_RfR 1,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.1_Total Costs,A.1_Dike Investment Costs,A.1_Expected Annual Damage,A.1_Expected Number of Deaths,A.2_Total Costs,A.2_Dike Investment Costs,A.2_Expected Annual Damage,A.2_Expected Number of Deaths,A.3_Total Costs,A.3_Dike Investment Costs,A.3_Expected Annual Damage,A.3_Expected Number of Deaths,A.4_Total Costs,A.4_Dike Investment Costs,A.4_Expected Annual Damage,A.4_Expected Number of Deaths,A.5_Total Costs,A.5_Dike Investment Costs,A.5_Expected Annual Damage,A.5_Expected Number of Deaths,RfR Total Costs,Expected Evacuation Costs
1,1,0,1,0,1,1,1,1,0,3,0,2,4,2,0,2,5,3,4,3,37255203.23710208,37255203.23710208,0.0,0.0,102336429.85235605,102336429.85235605,0.0,0.0,22167818.198803753,22167818.198803753,0.0,0.0,21068617.1353041,21068617.1353041,0.0,0.0,68094717.76275629,68094717.76275629,0.0,0.0,916200000.0,0.0
1,0,1,1,0,0,0,0,1,1,1,0,2,5,4,3,0,4,5,2,2,37255203.23710208,37255203.23710208,0.0,0.0,122529913.13437451,122529913.13437451,0.0,0.0,24198032.45136138,24198032.45136138,0.0,0.0,26005051.08332701,22356212.824753046,3648838.2585739642,0.0007006584339429365,57073405.013273194,57073405.013273194,0.0,0.0,1032400000.0,129.5270458718441
0,1,0,0,1,1,0,1,0,0,1,3,4,4,4,2,1,5,5,3,2,95213987.28559849,95213987.28559849,0.0,0.0,114392792.32657647,114392792.32657647,0.0,0.0,43878096.290305056,43878096.290305056,0.0,0.0,25209867.032313097,24162426.948826768,1047440.0834863293,0.00021865494496437063,60854576.45659251,60854576.45659251,0.0,0.0,267200000.0,34.713840762793104
1,0,0,1,1,1,0,1,1,1,0,1,5,4,5,4,0,4,1,2,2,88511693.9986257,88511693.9986257,0.0,0.0,121314835.77466118,121314835.77466118,0.0,0.0,26403379.542306438,26403379.542306438,0.0,0.0,17857086.127079308,16925244.491970196,931841.6351091099,0.0005003684169399391,57073405.013273194,57073405.013273194,0.0,0.0,997200000.0,0.0
1,1,0,1,0,0,0,1,1,0,1,1,5,1,1,0,2,4,0,3,4,88511693.9986257,88511693.9986257,0.0,0.0,95326178.87617499,77797112.44472042,17529066.43145457,0.0063194091691860035,22167818.198803753,22167818.198803753,0.0,0.0,13190383.679398889,9695195.36216505,3495188.317233838,0.0006494557447845929,67268466.33257627,67268466.33257627,0.0,0.0,764300000.0,608.6067511689248
1,0,1,1,1,0,0,0,0,0,0,4,2,0,1,5,4,5,0,2,5,90462322.17815001,90462322.17815001,0.0,0.0,80060667.49589482,38245121.951764055,41815545.54413076,0.040774483498166925,60031921.43603267,60031921.43603267,0.0,0.0,11068771.68625446,11068771.68625446,0.0,0.0,66804278.02330021,66804278.02330021,0.0,0.0,550900000.0,0.0
0,1,0,0,0,0,0,0,1,0,1,3,4,2,1,0,4,5,3,2,0,95213987.28559849,95213987.28559849,0.0,0.0,101341594.5975141,83721931.52190953,17619663.075604565,0.006383005217172123,53315713.71682586,26403379.542306438,26912334.17451942,0.018374451095022237,21195293.251260385,21068617.1353041,126676.11595628322,2.5202529303256725e-05,35317593.43856722,27578229.96765524,7739363.470911977,0.002701390295559268,340700000.0,1331.6728705422854
1,0,0,0,0,1,0,1,0,0,2,3,1,3,3,1,2,0,5,2,3,78453877.84187987,78453877.84187987,0.0,0.0,100759376.17493644,100759376.17493644,0.0,0.0,43224599.14167526,43224599.14167526,0.0,0.0,48130418.8069299,11068771.68625446,37061647.120675445,0.002572453159973618,60039471.119519606,60039471.119519606,0.0,0.0,236500000.0,2368.3407031376055
1,0,1,0,0,0,1,1,1,0,3,2,5,4,2,2,4,1,3,1,1,94979303.71425684,94979303.71425684,0.0,0.0,102336429.85235605,102336429.85235605,0.0,0.0,50406479.71948833,50406479.71948833,0.0,0.0,29194130.86160837,15063068.18035096,14131062.681257414,0.0007904549412052475,50929971.20054293,50929971.20054293,0.0,0.0,800900000.0,1120.9372983238186
1,1,0,0,1,0,1,1,1,1,2,3,0,4,3,3,3,3,2,2,1,42291505.65437629,42291505.65437629,0.0,0.0,108083458.32956028,108083458.32956028,0.0,0.0,50962397.12067895,50962397.12067895,0.0,0.0,19655656.61754924,16563094.679399516,3092561.9381497237,0.000223840213520057,54355764.74753119,54355764.74753119,0.0,0.0,954500000.0,194.9967627440485
0,0,0,1,0,0,0,0,0,0,2,3,1,1,2,1,1,3,3,4,3,78453877.84187987,78453877.84187987,0.0,0.0,100146342.59956038,82526679.5239558,17619663.075604565,0.0026595855071550514,41292219.28177295,41292219.28177295,0.0,0.0,35528703.66856229,17803345.000196747,17725358.66836554,0.0013121156721234645,68094717.76275629,68094717.76275629,0.0,0.0,217800000.0,1905.7888743916312
0,1,1,1,1,1,1,1,0,0,0,1,0,4,4,5,3,0,5,0,0,32694901.094161935,32694901.094161935,0.0,0.0,114392792.32657647,114392792.32657647,0.0,0.0,57423135.62296812,57423135.62296812,0.0,0.0,43802278.456409134,11068771.68625446,32733506.770154674,0.014589398759742588,6663697.429468995,0.0,6663697.429468995,0.00632838751031011,824000000.0,0.0
1,0,1,1,1,1,0,1,0,0,4,0,0,3,3,5,5,1,5,3,2,0.0,0.0,0.0,0.0,100759376.17493644,100759376.17493644,0.0,0.0,62865075.42438113,62865075.42438113,0.0,0.0,45263938.27471329,17767801.395336673,27496136.879376616,0.0015604824915089058,60854576.45659251,60854576.45659251,0.0,0.0,702800000.0,2527.3483466666394
1,0,0,0,1,0,0,0,0,1,3,4,4,5,2,3,2,2,1,3,2,102578836.07266891,102578836.07266891,0.0,0.0,110061574.43848997,110061574.43848997,0.0,0.0,48716867.66610375,48716867.66610375,0.0,0.0,44963208.311777465,14092235.304915495,30870973.00686197,0.001819545906021697,60854576.45659251,60854576.45659251,0.0,0.0,371400000.0,2385.7163116234406
0,1,0,1,1,0,1,0,1,0,1,2,4,0,5,5,3,4,3,1,5,88429031.37443781,88429031.37443781,0.0,0.0,87134534.58868095,59410102.93073928,27724431.657941677,0.009610787356043125,57423135.62296812,57423135.62296812,0.0,0.0,19364628.02360858,19364628.02360858,0.0,0.0,62967163.32200457,62967163.32200457,0.0,0.0,710400000.0,771.4953160548
1,0,0,0,0,1,0,1,0,0,4,5,3,3,0,1,5,2,5,2,0,104000676.5449382,104000676.5449382,0.0,0.0,47842699.56310011,47842699.56310011,0.0,0.0,50081750.628976494,50081750.628976494,0.0,0.0,38936128.83251889,19170235.12681486,19765893.705704033,0.0011459405017843842,27578229.96765524,27578229.96765524,0.0,0.0,236500000.0,1798.6332817472735
0,0,0,0,1,0,0,0,0,0,0,5,2,3,1,3,2,5,0,5,1,98043050.03325048,98043050.03325048,0.0,0.0,90612615.440155,90143923.5488522,468691.8913027902,0.000475871211852148,48716867.66610375,48716867.66610375,0.0,0.0,19280071.25308279,11068771.68625446,8211299.566828328,0.004738263579397934,66294113.011456475,66294113.011456475,0.0,0.0,30700000.0,0.0
1,0,0,1,1,1,1,0,1,1,1,2,4,4,3,3,2,2,3,2,1,88429031.37443781,88429031.37443781,0.0,0.0,108083458.32956028,108083458.32956028,0.0,0.0,48716867.66610375,48716867.66610375,0.0,0.0,24814511.44255107,16373078.863592021,8441432.578959048,0.0014395218386390495,54355764.74753119,54355764.74753119,0.0,0.0,997200000.0,322.52107555252724
0,1,0,1,1,0,0,0,0,1,2,5,4,4,0,2,1,0,1,4,2,110573595.57493308,110573595.57493308,0.0,0.0,53358573.6002109,53358573.6002109,0.0,0.0,43878096.290305056,43878096.290305056,0.0,0.0,71024444.58486006,6320800.309666242,64703644.27519381,0.004537652453163239,64922482.303728715,64922482.303728715,0.0,0.0,589200000.0,4122.266555886358
1,1,0,1,1,1,0,1,1,1,2,1,3,5,5,2,2,4,4,1,3,76431543.68310125,76431543.68310125,0.0,0.0,129688488.72986558,129688488.72986558,0.0,0.0,45876507.22344398,45876507.22344398,0.0,0.0,21716888.813082222,20785047.17797311,931841.6351091099,7.505526254099088e-05,64019314.62774054,56425877.743436806,7593436.884303736,0.0010927389846791715,1081800000.0,456.6327377048799
1,1,0,1,0,0,1,0,1,1,3,0,0,5,3,0,2,2,3,4,1,0.0,0.0,0.0,0.0,116004983.79615441,116004983.79615441,0.0,0.0,48968586.244460404,22167818.198803753,26800768.04565665,0.006079354694632191,24706542.653694965,16373078.863592021,8333463.790102942,0.00046784735017185817,62015940.60605301,62015940.60605301,0.0,0.0,1020400000.0,1897.2571681676145
1,0,0,1,1,0,1,1,1,1,3,1,2,0,3,1,3,2,2,1,0,71223146.50296113,71223146.50296113,0.0,0.0,61517635.44449375,47842699.56310011,13674935.881393641,0.001607564553965464,45324187.55237766,45324187.55237766,0.0,0.0,17931438.249308698,15173808.632728375,2757629.6165803242,0.00015645435914977068,25037214.086173728,25037214.086173728,0.0,0.0,1087700000.0,997.4298900979749
0,0,1,0,0,1,0,1,0,1,1,3,1,3,0,1,1,3,4,1,3,78453877.84187987,78453877.84187987,0.0,0.0,47842699.56310011,47842699.56310011,0.0,0.0,41292219.28177295,41292219.28177295,0.0,0.0,22779988.07005803,19176830.963968083,3603157.106089946,0.000685435532908068,56425877.743436806,56425877.743436806,0.0,0.0,625800000.0,128.8141720754711
1,1,0,0,0,1,1,0,1,1,2,2,2,5,4,1,0,4,4,2,2,77099991.75787257,77099991.75787257,0.0,0.0,122529913.13437451,122529913.13437451,0.0,0.0,20299287.62732069,20299287.62732069,0.0,0.0,21716888.813082222,20785047.17797311,931841.6351091099,7.505526254099088e-05,57073405.013273194,57073405.013273194,0.0,0.0,833300000.0,54.63553940469526
0,1,0,1,0,0,1,0,0,1,0,0,5,5,2,3,1,2,5,2,0,53972506.18695759,53972506.18695759,0.0,0.0,110061574.43848997,110061574.43848997,0.0,0.0,46650169.32145682,46650169.32145682,0.0,0.0,33859793.82289987,19170235.12681486,14689558.696085012,0.007029106516001747,27578229.96765524,27578229.96765524,0.0,0.0,679700000.0,0.0
1,0,0,1,1,1,0,1,0,0,3,2,1,0,0,3,2,5,2,0,1,72222705.9376919,72222705.9376919,0.0,0.0,27132969.92793482,0.0,27132969.92793482,0.0031643763100873508,48716867.66610375,48716867.66610375,0.0,0.0,19742157.81013341,19742157.81013341,0.0,0.0,25037214.086173728,25037214.086173728,0.0,0.0,485000000.0,1551.1051475772983
1,0,1,0,1,0,1,1,0,0,3,2,3,2,4,5,1,0,5,1,1,82486364.32617709,82486364.32617709,0.0,0.0,103422951.79707804,99885909.50154212,3537042.2955359262,0.0004247097797793982,52811167.63503672,52811167.63503672,0.0,0.0,43766795.561844036,11068771.68625446,32698023.87558958,0.0017467863817809477,50929971.20054293,50929971.20054293,0.0,0.0,575500000.0,2836.367360872872
1,0,0,0,0,0,0,0,1,0,0,2,5,4,0,0,5,0,5,2,0,94979303.71425684,94979303.71425684,0.0,0.0,53358573.6002109,53358573.6002109,0.0,0.0,55824848.29410274,28798397.130608946,27026451.163493793,0.05142765687114646,48673228.928238645,11068771.68625446,37604457.24198418,0.017411126687168425,35317593.43856722,27578229.96765524,7739363.470911977,0.007503861932109078,340700000.0,0.0
0,0,1,0,1,0,1,1,1,0,3,2,4,3,2,1,5,1,4,2,4,88429031.37443781,88429031.37443781,0.0,0.0,95202239.80249318,95202239.80249318,0.0,0.0,50081750.628976494,50081750.628976494,0.0,0.0,29558069.683950707,16347288.792964684,13210780.890986025,0.0007316948083346546,63275368.490582086,63275368.490582086,0.0,0.0,747000000.0,1053.43274260174
1,0,1,1,1,0,0,0,0,0,1,3,4,1,2,3,3,4,0,2,4,95213987.28559849,95213987.28559849,0.0,0.0,96814908.51988721,82526679.5239558,14288228.995931394,0.0050955128938503114,50962397.12067895,50962397.12067895,0.0,0.0,16470929.379519926,9695195.36216505,6775734.017354876,0.001357780046603343,63275368.490582086,63275368.490582086,0.0,0.0,550900000.0,626.3058046224987
0,0,1,0,1,1,1,0,1,1,2,4,0,3,5,1,1,2,1,4,4,47847947.961454235,47847947.961454235,0.0,0.0,113553565.23269883,113553565.23269883,0.0,0.0,41292219.28177295,41292219.28177295,0.0,0.0,25908419.22754439,14092235.304915495,11816183.922628896,0.0008536845276553222,71555540.28476302,71555540.28476302,0.0,0.0,912600000.0,743.3696227523697
1,1,1,1,0,1,0,1,0,1,0,3,2,2,4,2,0,3,1,2,1,83497824.69174261,83497824.69174261,0.0,0.0,103441247.82961056,99885909.50154212,3555338.3280684426,0.0035749238596687197,22167818.198803753,22167818.198803753,0.0,0.0,22542908.488860395,15444563.06553661,7098345.423323784,0.003708031326924058,54355764.74753119,54355764.74753119,0.0,0.0,1012800000.0,0.0
1,1,0,1,1,0,1,0,1,0,1,4,2,1,0,1,4,5,0,2,5,90462322.17815001,90462322.17815001,0.0,0.0,65739594.937786296,38245121.951764055,27494472.98602224,0.00974689291947993,47604893.24040605,47604893.24040605,0.0,0.0,11068771.68625446,11068771.68625446,0.0,0.0,66804278.02330021,66804278.02330021,0.0,0.0,795000000.0,759.080710392854
1,0,1,0,0,1,0,0,0,1,0,2,2,4,5,2,0,4,4,2,3,77099991.75787257,77099991.75787257,0.0,0.0,121314835.77466118,121314835.77466118,0.0,0.0,22167818.198803753,22167818.198803753,0.0,0.0,24662291.198967174,20785047.17797311,3877244.0209940644,0.002157702608659117,60039471.119519606,60039471.119519606,0.0,0.0,589200000.0,0.0
0,0,1,1,1,0,0,0,0,1,0,2,2,3,0,0,1,4,4,4,0,77099991.75787257,77099991.75787257,0.0,0.0,48780083.34570569,47842699.56310011,937383.7826055804,0.000951742423704296,27095629.845849086,20299287.62732069,6796342.218528397,0.012868562550459421,24637746.74831636,20785047.17797311,3852699.5703432495,0.0021349824590219555,33377116.55719709,33377116.55719709,0.0,0.0,722400000.0,0.0
0,0,0,1,1,1,1,1,1,1,1,1,4,2,1,3,5,3,3,4,3,82177854.37813279,82177854.37813279,0.0,0.0,84179882.49082768,83721931.52190953,457950.96891813783,0.00016377384026441185,56050655.355505094,56050655.355505094,0.0,0.0,20892649.393748697,17803345.000196747,3089304.393551951,0.0005361309601725911,68094717.76275629,68094717.76275629,0.0,0.0,1033800000.0,130.01581135454683
0,0,0,0,0,0,1,1,1,0,2,2,0,3,5,2,3,4,0,3,0,37255203.23710208,37255203.23710208,0.0,0.0,114023450.55982214,113553565.23269883,469885.3271233072,7.172974640756122e-05,48047840.36663434,48047840.36663434,0.0,0.0,11532501.398110054,9695195.36216505,1837306.035945004,0.00014644801872833857,30351526.042379983,30351526.042379983,0.0,0.0,498500000.0,129.90718424744364
0,1,0,0,0,0,1,1,1,0,0,3,4,4,3,1,3,5,4,0,1,95213987.28559849,95213987.28559849,0.0,0.0,108083458.32956028,108083458.32956028,0.0,0.0,45324187.55237766,45324187.55237766,0.0,0.0,22537573.22754236,22537573.22754236,0.0,0.0,31766141.41020813,25037214.086173728,6728927.324034398,0.0063954976467358055,583100000.0,0.0
0,1,1,1,1,1,0,0,0,0,1,3,3,0,4,1,1,2,5,2,2,89068254.21950817,89068254.21950817,0.0,0.0,66997359.175795786,53358573.6002109,13638785.57558489,0.0047973172629746,41292219.28177295,41292219.28177295,0.0,0.0,48945000.459994994,19170235.12681486,29774765.333180133,0.005106453274090631,57073405.013273194,57073405.013273194,0.0,0.0,581600000.0,1514.9800872907476
1,0,1,1,1,1,1,1,0,0,3,0,1,2,2,3,4,2,2,3,4,32694901.094161935,32694901.094161935,0.0,0.0,89071062.92397282,88613111.95505467,457950.96891813783,5.459128008813729e-05,53401633.19836887,53401633.19836887,0.0,0.0,33171122.770305052,15173808.632728375,17997314.137576677,0.0010479021461885026,67268466.33257627,67268466.33257627,0.0,0.0,824000000.0,1425.0118321559753
1,1,0,0,0,1,0,1,0,0,0,3,3,4,3,2,1,2,5,1,3,89068254.21950817,89068254.21950817,0.0,0.0,108083458.32956028,108083458.32956028,0.0,0.0,43878096.290305056,43878096.290305056,0.0,0.0,38936128.83251889,19170235.12681486,19765893.705704033,0.009549504181536534,56425877.743436806,56425877.743436806,0.0,0.0,321100000.0,0.0
0,1,0,1,1,0,0,1,1,1,1,3,2,3,1,1,2,1,3,3,2,83497824.69174261,83497824.69174261,0.0,0.0,90143923.5488522,90143923.5488522,0.0,0.0,43224599.14167526,43224599.14167526,0.0,0.0,32540459.878291346,15063068.18035096,17477391.697940387,0.0029058653120533177,60854576.45659251,60854576.45659251,0.0,0.0,966500000.0,674.3443914257102
1,0,0,0,0,0,1,0,1,0,3,1,5,1,1,3,2,1,1,2,0,88511693.9986257,88511693.9986257,0.0,0.0,95326178.87617499,77797112.44472042,17529066.43145457,0.0021064697230620015,48716867.66610375,48716867.66610375,0.0,0.0,51887212.342344575,12857587.774250694,39029624.56809388,0.0021590902752732623,27578229.96765524,27578229.96765524,0.0,0.0,461900000.0,4107.899574534329
0,0,1,1,0,0,0,1,1,1,1,2,2,4,4,0,4,3,5,3,3,77099991.75787257,77099991.75787257,0.0,0.0,114392792.32657647,114392792.32657647,0.0,0.0,53204147.58796309,26403379.542306438,26800768.04565665,0.01823806408389657,23962865.04110968,20696082.48629594,3266782.5548137426,0.0005733412396102485,63921995.57957761,63921995.57957761,0.0,0.0,1069000000.0,722.6109908950737
1,0,0,0,0,1,0,1,1,0,3,1,4,4,3,2,4,2,4,1,0,82177854.37813279,82177854.37813279,0.0,0.0,108083458.32956028,108083458.32956028,0.0,0.0,50406479.71948833,50406479.71948833,0.0,0.0,32390741.089455783,17701182.393370774,14689558.696085012,0.0008434927819202096,33110084.150903754,25037214.086173728,8072870.064730027,0.0009333815200775154,492600000.0,1680.2402865153986
0,1,1,1,0,0,0,1,1,0,3,2,5,4,5,2,4,1,2,1,1,94979303.71425684,94979303.71425684,0.0,0.0,121314835.77466118,121314835.77466118,0.0,0.0,50406479.71948833,50406479.71948833,0.0,0.0,42585200.57749014,13903423.98391871,28681776.593571436,0.0016157598905208377,50929971.20054293,50929971.20054293,0.0,0.0,897500000.0,2263.0102203184306
0,1,0,0,1,1,0,1,1,1,2,3,2,1,3,2,3,4,2,5,3,83497824.69174261,83497824.69174261,0.0,0.0,91232245.74185541,87722647.49511826,3509598.2467371495,0.0005228601933851573,48047840.36663434,48047840.36663434,0.0,0.0,18081997.288140487,18081997.288140487,0.0,0.0,72580607.18485624,72580607.18485624,0.0,0.0,779400000.0,160.44306064156217
0,0,1,1,0,0,0,1,1,1,4,3,1,3,2,1,1,3,5,3,3,78453877.84187987,78453877.84187987,0.0,0.0,98803318.21189292,95202239.80249318,3601078.4093997357,0.00043969357161236693,42188953.98790578,41292219.28177295,896734.7061328285,0.00020557095822119334,24046289.379314974,20696082.48629594,3350206.893019034,0.00020038059128811504,63921995.57957761,63921995.57957761,0.0,0.0,1069000000.0,584.9819605847188
1,1,1,1,1,0,1,0,1,1,4,3,4,5,3,0,1,2,0,2,3,95213987.28559849,95213987.28559849,0.0,0.0,116004983.79615441,116004983.79615441,0.0,0.0,21181346.2905295,20299287.62732069,882058.6632088122,0.00019959058392073195,24211687.8328421,7332080.219521779,16879607.61332032,0.000959319375000851,60039471.119519606,60039471.119519606,0.0,0.0,1268900000.0,1599.5732748523499
0,0,1,0,1,1,0,1,1,1,2,5,3,5,2,1,0,0,0,3,3,104000676.5449382,104000676.5449382,0.0,0.0,110061574.43848997,110061574.43848997,0.0,0.0,20299287.62732069,20299287.62732069,0.0,0.0,45322204.19117271,0.0,45322204.19117271,0.0030352006689851434,63921995.57957761,63921995.57957761,0.0,0.0,912600000.0,2943.3880459718953
1,0,0,0,1,1,0,0,1,1,1,1,0,3,5,0,1,2,1,2,3,32694901.094161935,32694901.094161935,0.0,0.0,113553565.23269883,113553565.23269883,0.0,0.0,20299287.62732069,20299287.62732069,0.0,0.0,32677095.227090966,14092235.304915495,18584859.92217547,0.0032870357664963414,60039471.119519606,60039471.119519606,0.0,0.0,658200000.0,695.5813665077044
0,0,0,0,0,1,1,1,1,0,1,3,0,3,0,2,4,0,3,3,1,42291505.65437629,42291505.65437629,0.0,0.0,47842699.56310011,47842699.56310011,0.0,0.0,50406479.71948833,50406479.71948833,0.0,0.0,33960076.50500122,8453407.696608048,25506668.808393173,0.0041324182623065754,58044072.09764524,58044072.09764524,0.0,0.0,529200000.0,994.6314163176235
0,1,1,1,1,1,0,1,1,0,1,2,2,0,4,0,0,3,3,2,3,77099991.75787257,77099991.75787257,0.0,0.0,66925058.56417831,53358573.6002109,13566484.96396741,0.004746564465131027,0.0,0.0,0.0,0.0,20092861.149297882,17803345.000196747,2289516.1491011335,0.0003922384784843862,60039471.119519606,60039471.119519606,0.0,0.0,958900000.0,463.7824048748512
1,0,0,0,0,0,1,1,1,0,3,2,5,4,5,2,2,0,1,5,1,94979303.71425684,94979303.71425684,0.0,0.0,121314835.77466118,121314835.77466118,0.0,0.0,45876507.22344398,45876507.22344398,0.0,0.0,41709179.817859605,6320800.309666242,35388379.508193366,0.001911134853537228,66294113.011456475,66294113.011456475,0.0,0.0,583100000.0,2848.002622081295
0,1,0,0,1,0,0,1,1,1,2,3,0,4,3,2,3,0,1,3,3,42291505.65437629,42291505.65437629,0.0,0.0,108083458.32956028,108083458.32956028,0.0,0.0,48047840.36663434,48047840.36663434,0.0,0.0,45527452.46808387,6320800.309666242,39206652.15841763,0.00265332228530713,63921995.57957761,63921995.57957761,0.0,0.0,748700000.0,2536.5755396590916
1,1,0,1,1,1,1,1,1,0,2,3,3,4,4,3,3,3,2,2,1,89068254.21950817,89068254.21950817,0.0,0.0,114392792.32657647,114392792.32657647,0.0,0.0,50962397.12067895,50962397.12067895,0.0,0.0,19892164.870585352,16563094.679399516,3329070.191185834,0.00024754088612452324,54355764.74753119,54355764.74753119,0.0,0.0,946900000.0,206.75076152860947
0,1,0,1,1,1,0,1,1,1,2,0,2,2,2,2,3,3,4,1,2,37255203.23710208,37255203.23710208,0.0,0.0,92122710.20179182,88613111.95505467,3509598.2467371495,0.0005228601933851573,48047840.36663434,48047840.36663434,0.0,0.0,22527037.85698712,19176830.963968083,3350206.893019034,0.00025047573911014386,53557815.768892445,53557815.768892445,0.0,0.0,997200000.0,367.74142008401975
0,0,0,1,1,1,1,1,0,1,2,1,0,1,1,1,5,2,0,1,3,32694901.094161935,32694901.094161935,0.0,0.0,81746365.62784319,77797112.44472042,3949253.183122771,0.0005857479392692688,50081750.628976494,50081750.628976494,0.0,0.0,19172746.429320995,7332080.219521779,11840666.209799215,0.000840612681993042,56425877.743436806,56425877.743436806,0.0,0.0,777700000.0,933.686214688664
0,0,1,0,0,0,0,0,0,0,3,4,5,3,3,3,2,3,2,2,3,109584413.64186119,109584413.64186119,0.0,0.0,104378750.61686869,100759376.17493644,3619374.441932252,0.000443974654993215,48716867.66610375,48716867.66610375,0.0,0.0,38030628.983540624,16563094.679399516,21467534.30414111,0.0013314084297954645,60039471.119519606,60039471.119519606,0.0,0.0,217800000.0,1811.9230850223103
1,0,0,0,0,1,1,0,0,1,2,1,4,5,3,3,2,5,3,2,1,82177854.37813279,82177854.37813279,0.0,0.0,116004983.79615441,116004983.79615441,0.0,0.0,48716867.66610375,48716867.66610375,0.0,0.0,22058257.99460182,21068617.1353041,989640.8592977197,8.308074480473932e-05,54355764.74753119,54355764.74753119,0.0,0.0,492600000.0,56.13296955427549
0,1,0,0,1,0,0,0,1,1,1,4,0,1,2,0,3,2,2,5,3,47847947.961454235,47847947.961454235,0.0,0.0,96814908.51988721,82526679.5239558,14288228.995931394,0.0050955128938503114,24198032.45136138,24198032.45136138,0.0,0.0,33130400.4030502,15173808.632728375,17956591.770321824,0.0031024648025813604,72580607.18485624,72580607.18485624,0.0,0.0,627500000.0,1075.7104617765074
1,0,1,1,1,0,1,1,0,1,4,3,2,1,0,2,2,4,0,0,5,83497824.69174261,83497824.69174261,0.0,0.0,65594993.71455134,38245121.951764055,27349871.762787282,0.003215129107930928,45876507.22344398,45876507.22344398,0.0,0.0,9695195.36216505,9695195.36216505,0.0,0.0,36676675.840294495,36676675.840294495,0.0,0.0,1049400000.0,1819.7718444990887
1,0,1,0,0,1,0,0,1,0,2,4,0,4,4,2,1,2,1,5,2,47847947.961454235,47847947.961454235,0.0,0.0,114392792.32657647,114392792.32657647,0.0,0.0,43878096.290305056,43878096.290305056,0.0,0.0,44963208.311777465,14092235.304915495,30870973.00686197,0.002274432382527122,69299973.72589847,69299973.72589847,0.0,0.0,589200000.0,1920.320894772656
1,1,0,0,0,1,1,1,0,0,2,1,4,5,1,3,2,5,3,2,2,82177854.37813279,82177854.37813279,0.0,0.0,104651657.86617124,104651657.86617124,0.0,0.0,48716867.66610375,48716867.66610375,0.0,0.0,22046698.1497641,21068617.1353041,978081.0144599981,8.147564835198969e-05,57073405.013273194,57073405.013273194,0.0,0.0,442300000.0,55.83348352435946
1,0,1,0,1,0,0,1,0,0,4,3,0,2,3,3,3,3,1,2,4,42291505.65437629,42291505.65437629,0.0,0.0,97541968.92574427,93986630.59767582,3555338.3280684426,0.0004289908631602463,50962397.12067895,50962397.12067895,0.0,0.0,29049193.32056124,15444563.06553661,13604630.25502463,0.0008388078219189903,63275368.490582086,63275368.490582086,0.0,0.0,454300000.0,1427.0393858461089
1,1,0,1,0,1,0,0,1,1,2,3,2,0,2,2,3,1,4,2,2,83497824.69174261,83497824.69174261,0.0,0.0,74388058.47160092,42818415.6714978,31569642.800103117,0.0046060127672416,48047840.36663434,48047840.36663434,0.0,0.0,40860662.56605402,16347288.792964684,24513373.773089334,0.0016650038419173444,57073405.013273194,57073405.013273194,0.0,0.0,929900000.0,3040.133108812561
1,1,0,1,0,0,0,0,1,1,0,0,2,2,1,1,1,1,2,1,5,37255203.23710208,37255203.23710208,0.0,0.0,101341594.5975141,83721931.52190953,17619663.075604565,0.017730570047700338,41292219.28177295,41292219.28177295,0.0,0.0,42900355.71001002,13903423.98391871,28996931.726091314,0.013597498657351138,62967163.32200457,62967163.32200457,0.0,0.0,899200000.0,0.0
1,0,0,0,1,1,1,1,1,0,3,2,4,2,3,1,0,1,2,4,5,88429031.37443781,88429031.37443781,0.0,0.0,94444581.56659396,93986630.59767582,457950.96891813783,5.459128008813729e-05,20299287.62732069,20299287.62732069,0.0,0.0,30440017.521492794,13903423.98391871,16536593.537574084,0.0009293656664757581,75329742.05586098,75329742.05586098,0.0,0.0,644500000.0,1336.192968481077
1,0,0,1,1,1,0,0,0,0,3,3,1,4,5,0,3,1,2,2,4,78453877.84187987,78453877.84187987,0.0,0.0,121314835.77466118,121314835.77466118,0.0,0.0,24198032.45136138,24198032.45136138,0.0,0.0,71570495.79441988,13903423.98391871,57667071.81050117,0.0033382601955064617,63275368.490582086,63275368.490582086,0.0,0.0,363800000.0,4498.262588997272
0,0,1,1,0,0,0,0,0,0,0,0,3,5,3,0,2,3,0,4,4,42291505.65437629,42291505.65437629,0.0,0.0,116004983.79615441,116004983.79615441,0.0,0.0,49239405.985864975,22167818.198803753,27071587.787061222,0.05158093042098877,43069595.923414096,8453407.696608048,34616188.22680605,0.017352292198771026,71555540.28476302,71555540.28476302,0.0,0.0,435600000.0,0.0
1,1,0,1,1,0,1,0,1,1,2,3,2,1,2,3,3,5,3,2,1,83497824.69174261,83497824.69174261,0.0,0.0,96273916.01696692,82526679.5239558,13747236.49301112,0.002030602691558319,50962397.12067895,50962397.12067895,0.0,0.0,21068617.1353041,21068617.1353041,0.0,0.0,54355764.74753119,54355764.74753119,0.0,0.0,1051100000.0,630.0962928065682
